X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.525503912,53.5208057740001,11785,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,114 ST/NOT NAMED RD,20,8,2022,2022/08/20
-113.412741539,53.5971108160001,11786,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,20,8,2022,2022/08/20
-113.51693355,53.5804823780001,11787,2022/08/20 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,113 ST/YELLOWHEAD TR,20,8,2022,2022/08/20
-113.493717793,53.5514078030001,11788,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,101 ST/107 AV,19,8,2022,2022/08/19
-113.504211907,53.5342763990001,11789,2022/08/19 12:00:00+00,Non-Violent,Property,Fraud - Financial,97 AV/97 AV,19,8,2022,2022/08/19
-113.41378657,53.5703542630001,11790,2022/08/19 12:00:00+00,Non-Violent,Property,Break and Enter Residential,118 AV/47 ST,19,8,2022,2022/08/19
-113.464025101,53.5703982950001,11791,2022/08/19 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,118 AV/80 ST,19,8,2022,2022/08/19
-113.535976022,53.578038464,11792,2022/08/19 12:00:00+00,Disorder,General Disorder,Trouble with Person,124 AV/124 ST,19,8,2022,2022/08/19
-113.584997228,53.546437376,11793,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/153 ST,19,8,2022,2022/08/19
-113.487343387,53.5753172060001,11794,2022/08/19 12:00:00+00,Disorder,General Disorder,Suspicious Person,121 AV/95 ST,19,8,2022,2022/08/19
-113.512772008,53.5141971020001,11795,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,UNIVERSITY AV/UNIVERSITY AV,19,8,2022,2022/08/19
-113.555513435,53.5510274260001,11796,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,107 AV/135 ST,19,8,2022,2022/08/19
-113.551303199,53.622759602,11797,2022/08/19 12:00:00+00,Disorder,General Disorder,Trouble with Person,131A ST/131A ST,19,8,2022,2022/08/19
-113.68676322,53.5491603880001,11798,2022/08/19 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,214 ST/106 AV,19,8,2022,2022/08/19
-113.549919689,53.60480017,11799,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,141B AV/141B AV,19,8,2022,2022/08/19
-113.401089951,53.4667639680001,11800,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,36 AV/37 ST,19,8,2022,2022/08/19
-113.57115795,53.581332312,11801,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,YELLOWHEAD TR/YELLOWHEAD TR,19,8,2022,2022/08/19
-113.541187023,53.5751091320001,11802,2022/08/19 12:00:00+00,Non-Violent,Property,Fraud Personal,121 AV/127 ST,19,8,2022,2022/08/19
-113.507835412,53.6401685220001,11803,2022/08/19 12:00:00+00,Non-Violent,Property,Break and Enter Residential,107 ST/176 AV,19,8,2022,2022/08/19
-113.485545385,53.4957848780001,11804,2022/08/19 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,60 AV/60 AV,19,8,2022,2022/08/19
-113.534935871,53.6004664110001,11805,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/138 AV,19,8,2022,2022/08/19
-113.620564774,53.541369752,11806,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,19,8,2022,2022/08/19
-113.574452477,53.4422000860001,11807,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,SPEAKER PL/SPEAKER VI,19,8,2022,2022/08/19
-113.689031548,53.558201169,11808,2022/08/19 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,111 AV/WINTERBURN RD,19,8,2022,2022/08/19
-113.55549928,53.5605284700001,11809,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,135 ST/WEST MOUNT TC,19,8,2022,2022/08/19
-113.620523713,53.4362600050001,11810,2022/08/19 12:00:00+00,Non-Violent,Property,Possession Stolen Property,WARRY PL SW/WARRY PL SW,19,8,2022,2022/08/19
-113.515999836,53.614236792,11811,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,153 AV/153 AV,22,8,2022,2022/08/22
-113.45997657,53.4156451050001,11812,2022/08/22 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,80 ST SW/80 ST SW,22,8,2022,2022/08/22
-113.58022636,53.541297474,11813,2022/08/22 12:00:00+00,Violent,Personal Violence,Robbery Personal,STONY PLAIN RD/151 ST,22,8,2022,2022/08/22
-113.437396919,53.428241599,11814,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,5 AV SW/5 AV SW,22,8,2022,2022/08/22
-113.63011158,53.523759544,11815,2022/08/22 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,178 ST/89 AV,22,8,2022,2022/08/22
-113.511852177,53.4991551320001,11816,2022/08/22 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,62 AV/109 ST,22,8,2022,2022/08/22
-113.367503944,53.4745684310001,11817,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,37C AV/37C AV,22,8,2022,2022/08/22
-113.461475547,53.6448449480001,11818,2022/08/22 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,182 AV/77 ST,22,8,2022,2022/08/22
-113.539468007,53.5604845140001,11819,2022/08/22 12:00:00+00,Non-Violent,Property,Break and Enter Residential,126 ST/112 AV,22,8,2022,2022/08/22
-113.488748836,53.570388629,11820,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,118 AV/95A ST,22,8,2022,2022/08/22
-113.4937085,53.547727507,11821,2022/08/22 12:00:00+00,Violent,Personal Violence,Assault,101 ST/105 AV,22,8,2022,2022/08/22
-113.54130155,53.6041609810001,11822,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,127 ST/142 AV,22,8,2022,2022/08/22
-113.519656723,53.5655924980001,11823,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,22,8,2022,2022/08/22
-113.534936942,53.599489492,11824,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,22,8,2022,2022/08/22
-113.48263862,53.552169769,11825,2022/08/21 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,106A AV/95 ST,21,8,2022,2022/08/21
-113.500633652,53.5531490820001,11826,2022/08/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/108 AV,21,8,2022,2022/08/21
-113.50014113,53.552997227,11827,2022/08/21 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,108 AV/108 AV,21,8,2022,2022/08/21
-113.485284062,53.6106761780001,11828,2022/08/21 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,94 ST/150 AV,21,8,2022,2022/08/21
-113.424302892,53.454297157,11829,2022/08/21 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,23 AV/HEWES WY,21,8,2022,2022/08/21
-113.464071242,53.5719408800001,11830,2022/08/21 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,119 AV/80 ST,21,8,2022,2022/08/21
-113.520857562,53.5228991560001,11831,2022/08/21 12:00:00+00,Disorder,General Disorder,Trouble with Person,112 ST/87 AV,21,8,2022,2022/08/21
-113.493539057,53.6267741070001,11832,2022/08/21 12:00:00+00,Non-Violent,Property,Break and Enter Residential,164 AV/98 ST,21,8,2022,2022/08/21
-113.438375468,53.5393312140001,11833,2022/08/21 12:00:00+00,Non-Violent,Property,Fraud - Financial,72 ST/99 AV,21,8,2022,2022/08/21
-113.424182668,53.4664464040001,11834,2022/08/21 12:00:00+00,Non-Violent,Property,Break and Enter Residential,HILL VIEW CR/HILL VIEW CR,21,8,2022,2022/08/21
-113.515813582,53.5409408020001,11835,2022/08/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,113 ST/JASPER AV,21,8,2022,2022/08/21
-113.59386385,53.5412944510001,11836,2022/08/21 12:00:00+00,Disorder,Mischief/Graffiti,Public Mischief,158 ST/STONY PLAIN RD,21,8,2022,2022/08/21
-113.57797841,53.5315258740001,11837,2022/08/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,149 ST/95 AV,21,8,2022,2022/08/21
-113.500827871,53.47241906,11838,2022/08/21 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,105 ST/37 AV,21,8,2022,2022/08/21
-113.508781958,53.521936865,11839,2022/08/21 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,108 ST/86 AV,21,8,2022,2022/08/21
-113.509333304,53.5001083170001,11840,2022/08/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 ST/63 AV,21,8,2022,2022/08/21
-113.520455594,53.5259426540001,11841,2022/08/21 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,NOT NAMED RD/NOT NAMED RD,21,8,2022,2022/08/21
-113.482694041,53.565815048,11842,2022/08/21 12:00:00+00,Disorder,General Disorder,Trouble with Person,115 AV/92 ST,21,8,2022,2022/08/21
-113.541224933,53.616960399,11843,2022/08/21 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,127 ST/153 AV,21,8,2022,2022/08/21
-113.429354089,53.5411822040001,11844,2022/08/21 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,101 AV/63 ST,21,8,2022,2022/08/21
-113.442609614,53.4205922830001,11845,2022/08/21 12:00:00+00,Non-Violent,Property,Theft Over $5000,66 ST SW/WELSH DR SW,21,8,2022,2022/08/21
-113.472642304,53.576725158,11846,2022/08/21 12:00:00+00,Violent,Personal Violence,Assault,122 AV/86 ST,21,8,2022,2022/08/21
-113.570484823,53.4103384210001,11847,2022/08/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,28 AV SW/CHAPPELLE BV SW,21,8,2022,2022/08/21
-113.396370001,53.569465044,11848,2022/08/21 12:00:00+00,Violent,Personal Violence,Assault,117 AV/36 ST,21,8,2022,2022/08/21
-113.525503912,53.5208057740001,11849,2022/08/21 12:00:00+00,Disorder,General Disorder,Trouble with Person,114 ST/NOT NAMED RD,21,8,2022,2022/08/21
-113.519656723,53.5655924980001,11850,2022/08/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,21,8,2022,2022/08/21
-113.521957244,53.565615333,11851,2022/08/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,115 AV/117 ST,21,8,2022,2022/08/21
-113.502945432,53.55854821,11852,2022/08/21 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,106 ST/KINGSWAY ,21,8,2022,2022/08/21
-113.49925179,53.5372483780001,11853,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 ST/99 AV,20,8,2022,2022/08/20
-113.479671856,53.5860394850001,11854,2022/08/20 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,128 AV/90 ST,20,8,2022,2022/08/20
-113.462538529,53.5703926100001,11855,2022/08/20 12:00:00+00,Non-Violent,Property,Fraud Personal,118 AV/79 ST,20,8,2022,2022/08/20
-113.603658655,53.5541979550001,11856,2022/08/20 12:00:00+00,Disorder,General Disorder,Trouble with Person,109 AV/164 ST,20,8,2022,2022/08/20
-113.615357569,53.524858894,11857,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,170 ST/90 AV,20,8,2022,2022/08/20
-113.443966163,53.4583853710001,11858,2022/08/20 12:00:00+00,Disorder,General Disorder,Trouble with Person,28 AV/LAKEWOOD TC,20,8,2022,2022/08/20
-113.463155525,53.512290013,11859,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Over $5000,76 AV/89 ST,20,8,2022,2022/08/20
-113.534307058,53.524803154,11860,2022/08/20 12:00:00+00,Non-Violent,Property,Possession Stolen Property,118 ST/89 AV,20,8,2022,2022/08/20
-113.49204391,53.479319681,11861,2022/08/20 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,GATEWAY BV/GATEWAY BV,20,8,2022,2022/08/20
-113.42154533,53.5688075520001,11862,2022/08/20 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,113 AV/52 ST,20,8,2022,2022/08/20
-113.50616649,53.475003427,11863,2022/08/20 12:00:00+00,Non-Violent,Property,Break and Enter Residential,106 ST/40 AV,20,8,2022,2022/08/20
-113.442816734,53.5132488020001,11864,2022/08/20 12:00:00+00,Non-Violent,Property,Fraud Personal,75 ST/77 AV,20,8,2022,2022/08/20
-113.504252342,53.5855018820001,11865,2022/08/20 12:00:00+00,Non-Violent,Property,Possession Stolen Property,128 AV/107 ST,20,8,2022,2022/08/20
-113.534935871,53.6004664110001,11866,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/138 AV,20,8,2022,2022/08/20
-113.386661335,53.5699980540001,11867,2022/08/20 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,RUNDLE PARK RD/RUNDLE PARK RD,20,8,2022,2022/08/20
-113.425509573,53.4594700870001,11868,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,28 AV/YOUVILLE DR,20,8,2022,2022/08/20
-113.491781714,53.5627084750001,11869,2022/08/20 12:00:00+00,Violent,Personal Violence,Assault,97 ST/113 AV,20,8,2022,2022/08/20
-113.493707624,53.5895923630001,11870,2022/08/20 12:00:00+00,Disorder,General Disorder,Trespassing,101 ST/130 AV,20,8,2022,2022/08/20
-113.516807178,53.6146073620001,11871,2022/08/20 12:00:00+00,Violent,Personal Violence,Assault,CASTLE DOWNS RD/CASTLE DOWNS RD,20,8,2022,2022/08/20
-113.575165643,53.5994229,11872,2022/08/20 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,MARK MESSIER TR/ST ALBERT TR,20,8,2022,2022/08/20
-113.407049925,53.6002747260001,11873,2022/08/20 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,139 AV/42 ST,20,8,2022,2022/08/20
-113.428147318,53.426263614,11874,2022/08/20 12:00:00+00,Non-Violent,Property,Break and Enter Residential,7 AV SW/56 ST SW,20,8,2022,2022/08/20
-113.695073559,53.5389968850001,11875,2022/08/20 12:00:00+00,Disorder,General Disorder,Suspicious Person,99 AV/220 ST,20,8,2022,2022/08/20
-113.423171782,53.5407231080001,11876,2022/08/20 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,57 ST/TERRACE RD,20,8,2022,2022/08/20
-113.454050201,53.5605383180001,11877,2022/08/20 12:00:00+00,Non-Violent,Property,Fraud General,75A ST/111 AV,20,8,2022,2022/08/20
-113.485499359,53.5573221750001,11878,2022/08/20 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,109A AV/95 ST,20,8,2022,2022/08/20
-113.694437492,53.5415875310001,11879,2022/08/20 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,218 ST/STONY PLAIN RD,20,8,2022,2022/08/20
-113.500463454,53.5180797950001,11880,2022/08/20 12:00:00+00,Violent,Personal Violence,Robbery Commercial,105 ST/82 AV,20,8,2022,2022/08/20
-113.504745813,53.546228947,11881,2022/08/20 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,104 AV/107 ST,20,8,2022,2022/08/20
-113.485213137,53.599499651,11882,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/93 ST,20,8,2022,2022/08/20
-113.490778333,53.424876834,11883,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,ELLERSLIE RD SW/ELLERSLIE RD SW,20,8,2022,2022/08/20
-113.50934597,53.464330153,11884,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,108A ST/32A AV,19,8,2022,2022/08/19
-113.534131966,53.5509688400001,11885,2022/08/19 12:00:00+00,Non-Violent,Property,Break and Enter Residential,123 ST/107 AV,19,8,2022,2022/08/19
-113.542864903,53.563651615,11886,2022/08/19 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,128 ST/114 AV,19,8,2022,2022/08/19
-113.50075476,53.585507476,11887,2022/08/19 12:00:00+00,Non-Violent,Property,Break and Enter Residential,105 ST/128 AV,19,8,2022,2022/08/19
-113.508379186,53.5974841940001,11888,2022/08/19 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,109 ST/135A AV,19,8,2022,2022/08/19
-113.346219635,53.454042444,11889,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,23 AV/MERIDIAN ST,19,8,2022,2022/08/19
-113.419381594,53.476525064,11890,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,GREENOCH CR/GREENOCH CR,19,8,2022,2022/08/19
-113.525043228,53.4944566820001,11891,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,113B ST/57 AV,19,8,2022,2022/08/19
-113.461360143,53.518150582,11892,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,82 AV/87 ST,19,8,2022,2022/08/19
-113.48700432,53.6269202780001,11893,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,165 AV/95 ST,19,8,2022,2022/08/19
-113.470021671,53.538160916,11894,2022/08/19 12:00:00+00,Violent,Sexual Violations,Indecent Act,98 AV/93 ST,19,8,2022,2022/08/19
-113.528659346,53.4261810240001,11895,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,119 ST SW/MCPHADDEN WY SW,19,8,2022,2022/08/19
-113.501097751,53.511311393,11896,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,73 AV/75 AV,19,8,2022,2022/08/19
-113.555493928,53.561592471,11897,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,135 ST/WEST MOUNT TC,19,8,2022,2022/08/19
-113.491627127,53.54835037,11898,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,105 AV/100 ST,19,8,2022,2022/08/19
-113.506607374,53.5476582360001,11899,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 ST/108 ST,19,8,2022,2022/08/19
-113.500463454,53.5180797950001,11900,2022/08/19 12:00:00+00,Non-Violent,Property,Fraud General,105 ST/82 AV,19,8,2022,2022/08/19
-113.363114286,53.474552594,11901,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,37C AV/37C AV,19,8,2022,2022/08/19
-113.474271869,53.5585564850001,11902,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,STADIUM RD/STADIUM RD,19,8,2022,2022/08/19
-113.620439669,53.500473561,11903,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,172 ST/64 AV,19,8,2022,2022/08/19
-113.390631027,53.5718635810001,11904,2022/08/19 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,ABBOTTSFIELD TC/ABBOTTSFIELD TC,19,8,2022,2022/08/19
-113.697583468,53.522030907,11905,2022/08/19 12:00:00+00,Disorder,General Disorder,Trespassing,88 AV/221 ST,19,8,2022,2022/08/19
-113.465507599,53.5751361690001,11906,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,81 ST/121 AV,19,8,2022,2022/08/19
-113.497671114,53.4951298570001,11907,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,104 ST/58 AV,19,8,2022,2022/08/19
-113.396370001,53.569465044,11908,2022/08/19 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,117 AV/36 ST,19,8,2022,2022/08/19
-113.534936942,53.599489492,11909,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,19,8,2022,2022/08/19
-113.38228155,53.5789143810001,11910,2022/08/22 12:00:00+00,Non-Violent,Property,Possession Stolen Property,VICTORIA TR/VICTORIA TR,22,8,2022,2022/08/22
-113.494876377,53.463077942,11911,2022/08/22 12:00:00+00,Non-Violent,Property,Fraud - Financial,CALGARY TR/CALGARY TR,22,8,2022,2022/08/22
-113.442812358,53.517974145,11912,2022/08/22 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,75 ST/82 AV,22,8,2022,2022/08/22
-113.497620764,53.518074272,11913,2022/08/22 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,104 ST/82 AV,22,8,2022,2022/08/22
-113.473354147,53.4721234850001,11914,2022/08/22 12:00:00+00,Non-Violent,Property,Internet Fraud,37 AV/93 ST,22,8,2022,2022/08/22
-113.463310466,53.622681997,11915,2022/08/22 12:00:00+00,Non-Violent,Property,Internet Fraud,78 ST/78 ST,22,8,2022,2022/08/22
-113.545804569,53.593129156,11916,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,130 ST/133 AV,22,8,2022,2022/08/22
-113.50045847,53.5161341890001,11917,2022/08/22 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,105 ST/80 AV,22,8,2022,2022/08/22
-113.335900273,53.6722165200001,11918,2022/08/22 12:00:00+00,Violent,Personal Violence,Assault,211 AV/211 AV,22,8,2022,2022/08/22
-113.403373629,53.588715758,11919,2022/08/22 12:00:00+00,Disorder,General Disorder,Trouble with Person,133 AV/HARROW CI,22,8,2022,2022/08/22
-113.495563666,53.543080667,11920,2022/08/22 12:00:00+00,Disorder,General Disorder,Trouble with Person,102 AV/102 ST,22,8,2022,2022/08/22
-113.534133085,53.629470268,11921,2022/08/22 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,122A ST/167A AV,22,8,2022,2022/08/22
-113.367036785,53.4792985180001,11922,2022/08/22 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,MEADOWS TC/TAMARACK WY,22,8,2022,2022/08/22
-113.618587599,53.4368625650001,11923,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,WINDERMERE WY SW/WINDERMERE WY SW,22,8,2022,2022/08/22
-113.491265425,53.521811864,11924,2022/08/22 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,86 AV/101 ST,22,8,2022,2022/08/22
-113.461475547,53.6448449480001,11925,2022/08/22 12:00:00+00,Non-Violent,Property,Theft Under $5000,182 AV/77 ST,22,8,2022,2022/08/22
-113.441866332,53.4701597060001,11926,2022/08/22 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,36A AV/LEE RIDGE RD,22,8,2022,2022/08/22
-113.618730122,53.4391698570001,11927,2022/08/22 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,WINDERMERE BV SW/WINDERMERE WY SW,22,8,2022,2022/08/22
-113.555608299,53.627785148,11928,2022/08/22 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,135 ST/166 AV,22,8,2022,2022/08/22
-113.632739921,53.539425185,11929,2022/08/22 12:00:00+00,Disorder,General Disorder,Trouble with Person,100A AV/180 ST,22,8,2022,2022/08/22
-113.55207785,53.5589587700001,11930,2022/08/22 12:00:00+00,Non-Violent,Property,Fraud - Financial,111 AV/GROAT RD,22,8,2022,2022/08/22
-113.55207785,53.5589587700001,11931,2022/08/22 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,111 AV/GROAT RD,22,8,2022,2022/08/22
